id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,constellation,proper,ra,dec,dist_ly,x0,y0,z0,dist_src,mag,absmag,spect,ci,
1820215,2104-377-1,4590489981163831296,88669,88945,166435,,,,Her,,18.1559392,29.95170565,79.6299868,0.863,-21.134,12.188,G_R3,6.84,4.902,G0,0.633,
1151532,3827-1079-1,,53754,53910,95418,4295,GJ 9343,Bet,UMa,Merak,11.0306641,56.38234478,79.7555738,-13.103,3.398,20.361,HIP,2.34,0.399,A0V,0.033,
1388974,906-929-1,1230894097540611968,67814,68030,121560,5243,,,Boo,,13.93055377,14.05650359,79.95162,-20.803,-11.512,5.953,G_R3,6.16,4.213,F 6 V,0.518,
240798,8059-913-1,4847282124418880256,15093,15131,20407,,Gl 132,,Hor,,3.2517751,-45.66481971,79.995330799999991,11.294,12.891,-17.541,G_R3,6.75,4.802,G0/2 V,0.586,
2549585,01/12/3647,,117794,118162,224465,,GJ 4382,,Cas,,23.96855971,50.44767636,80.0096836,15.618,-0.129,18.912,HIP,6.72,4.772,G5,0.694,
2217688,9100-1218-1,6454967273273436416,101654,101983,196378,7875,Gl 794.2,Phi-2,Pav,,20.66739923,-60.54889126,80.4076476,7.792,-9.283,-21.464,G_R3,5.11,3.151,F7 V,0.544,
913633,8573-3571-1,,42794,42913,74956,3485,Gl 321.3A,Del,Vel,Alsephina,8.74505481,-54.70856797,80.563245000000009,-9.394,10.74,-20.159,HIP,1.93,-0.033,A0 V,0.043,
396146,5906-910-1,2981583790287411200,24726,24786,34721,1747,Gl 198,,Lep,,5.31402014,-18.13004694,80.586079,4.194,23.1,-7.687,G_R3,5.96,3.996,G0 V,0.572,
26621,2783-1234-1,379582273249916416,1594,1598,1562,,,,And,,0.33344663,38.22739589,80.664367,19.352,1.694,15.302,G_R3,6.97,5.004,G0,0.64,
1238777,7763-1047-1,6148648281576023424,58628,58803,104731,4600,GJ 3701,,Cen,,12.0609922,-42.4340575,80.6738268,-18.251,-0.291,-16.687,G_R3,5.15,3.184,F5 V,0.417,
2199627,5758-2542-1,6904703228801028864,101019,101345,195564,7845,,,Cap,,20.53991531,-9.85339035,80.694377400000008,15.038,-19.18,-4.233,G_R3,5.66,3.693,G6 V,0.689,
1246548,5522-1685-1,3574377616021489024,59092,59272,105590,,GJ 9390A,,Crv,,12.15792315,-11.85707105,80.8724826,-24.243,-1.003,-5.094,G_R3,6.81,4.838,G3/5 V,0.666,
1254749,3837-1070-1,1575287046603605888,59592,59774,106591,4660,Gl 459,Del,UMa,Megrez,12.257086,57.032617,80.88683540000001,-13.463,-0.907,20.804,G_R3,3.32,1.348,A3Vvar,0.077,
2489893,3631-2231-1,1990723839987250176,114208,114570,219080,8830,Gl 891.1,,And,,23.20916806,49.4062064,80.9550112,15.804,-3.32,18.845,G_R3,4.53,2.556,F0V,0.302,
623748,1356-1547-1,3379989457790428416,33450,33537,51419,,,,Gem,,6.96993058,22.47588315,80.9964386,-5.764,22.208,9.492,G_R3,6.94,4.965,G 5 V,0.62,
1343569,3850-1385-1,1563590579347125632,65173,65378,116656,5054,GJ 3783A,Zet,UMa,Mizar,13.39872774,54.92541525,81.1174588,-13.342,-5.117,20.352,G_R3,2.23,0.252,A2V,0.057,
473063,2924-2742-1,,28288,28360,40183,2088,GJ 3375,Bet,Aur,Menkalinan,5.99215817,44.94743492,81.1239828,0.036,17.601,17.569,HIP,1.9,-0.078,A2IV,0.077,
1721505,6825-462-1,4111251723554095104,85081,85340,157792,6486,Gl 673.1,,Oph,,17.43950464,-24.17530784,81.494546,-3.332,-22.547,-10.231,G_R3,4.16,2.172,A3MF0 (IV),0.283,
1330263,8247-3507-1,6088054505011960832,64345,64550,114853,,,,Cen,,13.23117399,-45.18580167,81.5787056,-16.719,-5.584,-17.741,G_R3,6.93,4.94,G2 V,0.643,
1345331,3850-1384-1,,65272,65477,116842,5062,GJ 3785,,UMa,Alcor,13.42042677,54.98795585,81.7339768,-13.393,-5.224,20.522,HIP,3.99,1.995,A5V,0.169,
1111387,5495-1546-1,,51784,51933,91889,4158,Gl 398.1,,Hya,,10.60899526,-12.23012033,81.7953024,-22.899,8.728,-5.312,HIP,5.71,3.714,G0 V,0.528,
839167,1381-1638-1,,40054,40167,68255,3210,,Zet-2,Cnc,Tegmine,8.20354603,17.64774942,81.81585299999999,-13.036,20.033,7.604,HIP,4.67,2.673,F8V,0.531,
1756859,423-1724-1,,86475,86742,161096,6603,,Bet,Oph,Cebalrai,17.72454241,4.56730027,81.8569542,-1.802,-24.949,1.998,HIP,2.76,0.762,K2 III,1.168,
2003410,2665-2093-1,2051069711047203712,94686,94981,181655,7345,Gl 754.2,,Lyr,,19.32749948,37.33054003,81.897076800000008,6.799,-18.77,15.225,G_R3,6.29,4.291,G8V,0.676,
894739,222-1709-1,,42053,42172,72945,3395,Gl 310.1A,,Cnc,,8.59749391,6.62022548,81.9597072,-15.694,19.407,2.897,HIP,5.91,3.909,F 8 V,0.53,
1507547,336-1027-1,4421455530273900032,74746,74975,136202,5694,,,Ser,,15.32188841,1.76540542,81.969167,-16.202,-19.192,0.774,G_R3,5.04,3.039,F7/8 V,0.54,
2486402,1167-1661-1,2815542965962559488,114016,114378,218687,,,,Peg,,23.16586117,14.42655706,81.9893914,23.764,-5.274,6.262,G_R3,6.54,4.539,G0V,0.607,
1474537,3477-1326-1,1592338513445876608,72873,73100,132254,5581,GJ 3880,,Boo,,14.93973345,49.62844663,82.0676794,-11.704,-11.34,19.167,G_R3,5.63,3.627,F 8 V,0.533,
1329924,3846-925-1,1566224665609504128,64327,64532,115043,,Gl 503.2,,UMa,,13.22694711,56.70826703,82.0758344,-13.105,-4.36,21.032,G_R3,6.82,4.816,G1V,0.603,
599084,8117-1539-1,5557816190743628416,32679,32765,50223,2548,Gl 249.1,,Pup,,6.83183762,-46.61456092,82.2356724,-3.741,16.908,-18.321,G_R3,5.14,3.132,F5 V,0.46,
2543617,9133-869-1,6485255520080979968,117447,117815,223913,,,,Tuc,,23.89441135,-65.94713306,82.382136199999991,10.29,-0.285,-23.062,G_R3,6.64,4.628,G0 V,0.589,
52616,8472-1356-1,4906784051581971200,3163,3170,3823,176,Gl 29,,Tuc,,0.67379679,-59.45460308,82.3919222,12.638,2.253,-21.753,G_R3,5.89,3.878,F6/8 V,0.564,
1983248,3550-1848-1,2132788541955849984,94042,94336,179957,7293,GJ 9648B,,Cyg,,19.20139647,49.85575094,82.4134514,5.039,-15.489,19.313,G_R3,5.85,3.837,G4V+G4V,0.666,
1500615,4187-1365-1,1645425614893967744,74377,74605,136064,5691,Gl 580.2,,UMi,,15.24398277,67.34672278,82.4806486,-6.433,-7.312,23.335,G_R3,5.15,3.136,F8V,0.55,
1304800,3845-1190-1,,62757,62956,112185,4905,,Eps,UMa,Alioth,12.90045361,55.95984301,82.561219999999992,-13.776,-3.309,20.973,HIP,1.76,-0.256,A0P,-0.022,
1313286,3845-1189-1,1576850723937017216,63300,63503,113139,4931,,,UMa,,13.012125,56.366338,82.6600586,-13.546,-3.676,21.098,G_R3,4.93,2.911,F2V,0.368,
379076,4759-1670-1,3212075924646082176,23886,23941,33256,1673,Gl 189.2,,Eri,,5.1454717,-4.45621143,82.7093148,5.608,24.649,-1.97,G_R3,5.11,3.09,F5 V,0.455,
1160933,7201-619-1,5452492082132835840,54241,54400,96700,4328,Gl 412.2,,Hya,,11.13178523,-30.17456965,82.7970626,-21.379,4.945,-12.758,G_R3,6.51,4.487,G1/2 V,0.606,
2427883,5239-1572-1,,110823,111170,213429,8581,Gl 862.1,,Aqr,,22.52175388,-6.55515109,82.897206,23.38,-9.529,-2.901,HIP,6.15,4.125,F7 V,0.565,
2042064,3568-2325-1,2136027771930903808,95956,96258,184960,7451,GJ 4116,,Cyg,,19.57216398,51.23662245,82.9546172,6.37,-14.593,19.829,G_R3,5.71,3.683,F7V,0.475,
122721,624-723-1,2585856120791459584,7571,7585,9986,,,,Psc,,1.62802212,12.07838066,82.9777774,22.649,10.284,5.323,G_R3,6.77,4.743,G 5 V,0.648,
197886,7014-630-1,5062172841616745856,12154,12186,16417,772,Gl 105.1,Lam-2,For,,2.61628026,-34.5779783,83.0139856,16.227,13.256,-14.443,G_R3,5.78,3.752,G1 V,0.653,
1530551,5028-1055-1,4400452830957830656,76001,76233,138763,5779,,,Lib,,15.57244698,-5.69509072,83.0824876,-15.044,-20.396,-2.527,G_R3,6.52,4.49,G3 V,0.577,
1224714,3833-1034-1,,57828,58001,103287,4554,,Gam,UMa,Phecda,11.89717879,53.6947574,83.1930694,-15.095,0.406,20.553,HIP,2.41,0.377,A0V,0.044,
2081628,2147-3301-1,2028211207952435840,97111,97420,187237,,,,Vul,,19.80024483,27.86952885,83.2328658,10.242,-20.097,11.928,G_R3,6.87,4.836,G 2 III,0.66,
1366923,3469-1262-1,1558718059209082752,66493,66704,119124,5148,Gl 521.2A,,UMa,,13.67312033,50.51941736,83.2583094,-14.696,-6.883,19.7,G_R3,6.31,4.275,F 7 V,0.537,
613222,760-2586-1,,33115,33202,50635,2564,GJ 9220A,,Gem,,6.91073211,13.17782101,83.5982098,-5.893,24.247,5.843,HIP,4.73,2.686,F0V,0.321,
487902,2427-361-1,3453257133093515648,28836,28908,41330,2141,Gl 226.3,,Aur,,6.10237108,35.38774242,83.675193,-0.56,20.905,14.855,G_R3,6.12,4.074,G0V,0.6,
1929979,3918-1929-1,,92260,92549,175225,7123,Gl 732.1,,Dra,,18.85970879,52.97519673,83.727058800000009,3.449,-15.066,20.492,HIP,5.51,3.463,G 8 IV,0.843,
826010,6567-2306-1,5596797039059063680,39598,39710,67458,,Gl 296.1,,Pup,,8.11681158,-29.40294043,83.730973200000008,-11.768,19.015,-12.602,G_R3,6.8,4.753,G2 V,0.6,
108762,1201-1725-1,2786203082290674048,6692,6706,8723,413,,Rho,Psc,,1.43757335,19.17234281,83.9873664,22.617,8.938,8.456,G_R3,5.35,3.296,F2V:,0.395,
45159,8030-1170-1,4925088171405735680,2705,2711,3158,140,Gl 22.2,,Phe,,0.57439759,-52.37308883,84.0186816,15.548,2.356,-20.399,G_R3,5.57,3.516,F6 V,0.472,
610072,6534-866-1,5609058277323483392,33007,33094,50806,2576,GJ 9219,,CMa,,6.89276206,-28.53979268,84.0757666,-5.244,22.027,-12.314,G_R3,6.05,3.994,G3/5 V,0.708,
2514611,5254-1167-1,2633449134434620288,115740,116106,221356,8931,GJ 9829,,Aqr,,23.52541736,-4.08740366,84.2649626,25.568,-3.193,-1.841,G_R3,6.5,4.439,F7 V,0.531,
294252,8868-2031-1,,18797,18844,25874,,,,Ret,,4.0408243,-61.35695317,84.5295108,6.096,10.823,-22.742,HIP,6.74,4.672,G2 V,0.667,
2522357,3638-2515-1,1939115478598580352,116218,116584,222107,8961,GJ 9832,Lam,And,,23.62606751,46.45815324,84.565719,17.773,-1.746,18.792,G_R3,3.81,1.741,G8III,0.984,
1264571,7757-2016-1,6150200345317455232,60185,60370,107692,,,,Cen,,12.37911252,-39.17768338,84.572895400000007,-19.999,-1.991,-16.379,G_R3,6.7,4.631,G3 IV/V,0.639,
34838,7527-1031-1,,2076,2081,2261,99,,Alp,Phe,Ankaa,0.43806277,-42.30607839,84.727188,19.084,2.198,-17.483,HIP,2.4,0.327,K0 IIIB,1.083,
2104188,6899-2595-1,,97755,98066,188376,7597,,Ome,Sgr,Terebellum,19.93065516,-26.29949408,84.771225,11.28,-20.384,-11.514,HIP,4.7,2.626,G3/5 III,0.748,
2175836,1086-2190-1,1805044913356835328,100185,100511,194012,7793,,,Del,,20.38121379,14.5511032,84.945742,14.715,-20.464,6.543,G_R3,6.16,4.082,F8IB,0.498,
243656,2340-1798-1,122704230645584768,15285,15323,20367,,,,Ari,,3.29445741,31.12704896,85.0015222,14.511,16.941,13.47,G_R3,6.4,4.32,F0,0.574,
521949,8106-311-1,5553647083168192512,30031,30104,44594,2290,,,Pup,,6.3350376,-48.74109201,85.053388000000012,-1.506,17.129,-19.601,G_R3,6.61,4.529,G3 V,0.657,
104085,1200-235-1,2786115533677290240,6391,6405,8262,,,,Psc,,1.37163274,18.68270337,85.059585800000008,23.126,8.681,8.353,G_R3,6.96,4.879,G3V,0.627,
268653,4720-1374-1,3250489115709122560,17107,17147,22879,,Gl 147.1,,Eri,,3.67279599,-3.21697908,85.1134088,14.908,21.364,-1.464,G_R3,6.68,4.597,F7/8 V,0.554,
1422421,915-1442-1,1226844321337777536,69766,69989,125451,5365,GJ 3841,,Boo,,14.32118918,13.00429686,85.1554886,-20.882,-14.523,5.874,G_R3,5.41,3.326,F5IV,0.385,
1647028,3882-2597-1,,81770,82020,151613,6237,GJ 9578,,Dra,,16.75494654,56.78184947,85.1698414,-4.58,-13.55,21.843,HIP,4.84,2.756,F2V,0.375,
349228,4748-1630-1,3188395880157173120,22283,22336,30562,1536,,,Eri,,4.81010727,-5.67404339,85.2820542,7.974,24.764,-2.585,G_R3,5.77,3.683,G5 V,0.631,
1965965,1052-3027-1,4314399312979641728,93452,93747,177724,7235,GJ 4095A,Zet,Aql,Okab,19.09016881,13.86347684,85.319241,7.149,-24.366,6.267,G_R3,2.99,0.902,A0V,0.014,
442516,5926-1570-1,2966790170574625408,27009,27075,38382,1980,,,Lep,,5.74122075,-20.12657265,85.3362034,1.663,24.507,-9.002,G_R3,6.34,4.252,F8/G0 V,0.58,
1498899,6766-877-1,6226694571859532800,74272,74500,134987,5657,Gl 579.4,,Lib,,15.22462978,-25.30934709,85.4047054,-15.724,-17.691,-11.193,G_R3,6.47,4.38,G5 V,0.691,
8542,8025-341-1,4976894960284258048,521,522,142,6,Gl 4.2A,,Phe,,0.10532643,-49.07518591,85.4050316,17.144,0.473,-19.782,G_R3,5.7,3.61,F7 V,0.519,
2400800,3990-2431-1,,109511,109857,211336,8494,GJ 4266,Eps,Cep,,22.250544,57.043587,85.459833199999991,12.783,-6.301,21.983,HIP,4.18,2.089,F0IV,0.278,
733715,5991-217-1,5619121248267202688,36689,36795,60532,2906,Gl 279,,Pup,,7.567551,-22.296067,85.531597200000007,-9.679,22.246,-9.948,G_R3,4.44,2.347,F6V,0.521,
1814751,1012-1661-1,4482432246132106496,88494,88771,165777,6771,GJ 9615A,,Oph,,18.122496,9.563847,85.5576932,0.829,-25.851,4.358,G_R3,3.71,1.616,A4IVs,0.159,
461356,8896-1535-1,,27821,27890,40409,2102,Gl 224.1,,Dor,,5.90168948,-63.0896879,85.6167354,0.306,11.875,-23.405,HIP,4.65,2.555,K1 III/IV,1.022,
369314,8081-1280-1,4785713458992582272,23428,23482,32743,1649,Gl 187,Eta-1,Pic,,5.04685732,-49.15140577,85.630109600000011,4.24,16.638,-19.857,G_R3,5.37,3.274,F3/5 V,0.421,
942274,8594-3177-1,5303126622967647488,44016,44143,77370,3598,Gl 333.1,,Car,,8.99005042,-59.08371314,85.6679488,-9.516,9.566,-22.531,G_R3,5.17,3.073,F3 V,0.417,
1273781,6103-2395-1,3520586071217872896,60776,60965,108767,4757,,Del,Crv,Algorab,12.497739,-16.515432,85.7067666,-24.977,-3.273,-7.469,G_R3,2.94,0.842,B9.5V,-0.012,
375625,3357-2332-1,,23728,23783,32537,1637,Gl 187.2A,,Aur,,5.11128627,51.59771918,85.7517822,3.765,15.89,20.601,HIP,4.98,2.881,F0V,0.343,
386799,2401-203-1,187247281185703296,24275,24332,33632,,,,Aur,,5.22151268,37.33731141,86.079287000000008,4.247,20.547,16.005,G_R3,6.48,4.373,F8,0.542,
2337767,6948-961-1,6810896745007524736,106570,106913,205905,,Gl 836.1,,PsA,,21.65282017,-27.30657516,86.0975542,19.163,-13.522,-12.108,G_R3,6.75,4.642,G2 V,0.623,
1323735,304-969-1,3729017810434416128,63947,64150,114174,,GJ 9429,,Vir,,13.14750628,5.20724722,86.1419174,-25.121,-7.782,2.397,G_R3,6.78,4.671,G5IV,0.667,
1184791,6088-2155-1,3546521385854108928,55539,55705,99211,4405,,Gam,Crt,,11.414702,-17.68401,86.510197200000007,-24.971,3.857,-8.056,G_R3,4.06,1.942,A9V,0.216,
1943342,457-453-1,4281201414717499520,92692,92984,175726,,,,Ser,,18.943659,4.26512948,86.7205962,6.483,-25.707,1.977,G_R3,6.71,4.587,G1 V,0.583,
207728,643-937-1,21859669845327488,12795,12828,17094,813,GJ 9099,Mu,Cet,,2.74903946,10.11414303,86.7727882,19.693,17.262,4.671,G_R3,4.27,2.146,F0IV,0.311,
1440281,3036-1151-1,,70851,71075,127762,5435,,Gam,Boo,Seginus,14.534636,38.308253,86.8014938,-16.449,-12.861,16.495,HIP,3.04,0.915,A7IIIvar,0.191,
564153,741-1283-1,3352152743956693376,31580,31660,47127,,,,Gem,,6.62608346,12.18055287,86.8461832,-4.247,25.675,5.617,G_R3,6.84,4.714,G5,0.725,
1537218,5596-1231-1,6317407201723597440,76368,76603,139461,5816,,,Lib,,15.64446756,-8.79149577,86.8478142,-15.217,-21.465,-4.069,HIP,6.45,4.324,F5/8,0.505,
2464408,9340-1818-1,6384510877400590336,112777,113137,216437,8701,,Rho,Ind,,22.91096695,-70.07371025,87.0699564,8.73,-2.559,-25.094,G_R3,6.04,3.908,G2/3 IV,0.66,
191734,5860-2587-1,,11755,11783,15798,740,,Sig,Cet,,2.534787,-15.2446155,87.0794162,20.29,15.864,-7.019,HIP,4.74,2.608,F5 V,0.454,
147256,8047-1138-1,4937183864463433216,9066,9085,12042,573,Gl 81.3,,Eri,,1.94999546,-51.76624164,87.1009454,14.418,8.074,-20.974,G_R3,6.1,3.967,F6/7 V,0.487,
1315284,9249-2380-1,5843518239925459456,63411,63613,112985,4923,,Del,Mus,,13.03784772,-71.54885423,87.24577819999999,-8.154,-2.272,-25.371,G_R3,3.61,1.474,K2 III,1.19,
220159,4048-1977-1,466417441010173568,13631,13665,17948,860,GJ 3188,,Cas,,2.93247749,61.52114156,87.2637192,9.178,8.859,23.515,G_R3,5.59,3.453,F 6 VA VW,0.445,
1109095,3819-1372-1,854734436486835840,51665,51814,91480,4141,,,UMa,,10.586017,57.082637,87.3491836,-13.566,5.265,22.479,G_R3,5.16,3.021,F1V,0.349,
2362898,5801-1017-1,6840706910418152320,107693,108036,207958,8351,Gl 838.5,Mu,Cap,,21.88826989,-13.5517694,87.3648412,22.158,-13.672,-6.276,G_R3,5.08,2.941,F3 IV,0.378,
1501510,9263-3087-1,5798962867668048768,74425,74653,134606,,,,Aps,,15.25417899,-70.51962575,87.4483484,-5.887,-6.728,-25.274,G_R3,6.86,4.719,G5 IV,0.74,
1112579,8201-3337-1,,51837,51986,92139,4167,,,Vel,,10.621717,-48.22562,87.5468608,-16.728,6.313,-20.016,HIP,3.84,1.696,A3m+...,0.3,
410455,5340-1141-1,3009908378049913216,25423,25486,35850,1817,,,Lep,,5.45132329,-11.90096612,87.5615398,3.76,25.995,-5.536,G_R3,6.3,4.156,F7/8 V,0.553,
1203721,5516-1578-1,3585098090614578688,56633,56802,101198,4488,GJ 3677A,Iot,Crt,,11.64444642,-13.20197304,87.5820904,-26.026,2.43,-6.132,G_R3,5.48,3.335,F7 V,0.52,
1269945,8239-2418-1,6128366415218881536,60541,60729,108309,4734,,,Cen,,12.44670609,-48.91318948,87.638522999999992,-17.536,-2.06,-20.25,G_R3,6.25,4.104,G3/5 V,0.674,
1197920,274-1078-1,3800758057928927872,56276,56445,100563,4455,GJ 9367,,Leo,,11.57276397,3.06016365,87.734752,-26.69,2.998,1.436,G_R3,5.76,3.612,F6 V,0.48,
484618,8101-1755-1,,28719,28790,41742,2158,,,Pup,,6.07780731,-45.07889654,87.735404400000007,-0.387,18.988,-19.045,HIP,5.93,3.782,F5 V,0.493,
584101,6529-1031-1,2918894859953947392,32237,32322,48938,2493,Gl 243,,CMa,,6.74776434,-27.34166681,87.751062,-4.648,23.439,-12.356,G_R3,6.43,4.281,F7 V,0.55,
23945,5267-1131-1,2423292879948720000,1441,1444,1388,,GJ 9008,,Cet,,0.29968666,-13.45564365,87.8257618,26.104,2.052,-6.265,G_R3,6.51,4.359,G2 V,0.599,
1660496,6226-1945-1,,82369,82621,152311,6269,,,Oph,,16.8903415,-20.41556249,87.8773014,-7.232,-24.189,-9.397,HIP,5.86,3.708,G5 IV,0.685,
170702,1765-1368-1,,10481,10505,13825,,,,Ari,,2.25678115,24.2712899,88.0195246,20.428,13.702,11.092,HIP,6.8,4.645,G 8 IV,0.69,
2361542,2214-2037-1,1896396703077703936,107632,107975,207978,8354,GJ 4234,,Peg,,21.87497708,28.79354167,88.021481799999989,20.082,-12.488,12.997,G_R3,5.52,3.364,F 5 V,0.426,
1603700,3062-2252-1,1380421150568828800,79766,80008,147365,6091,GJ 9557A,,Her,,16.33198342,39.70859484,88.0668236,-8.784,-18.82,17.248,G_R3,5.48,3.323,F 3 V,0.41,
2303815,3186-1633-1,,105067,105406,203454,8170,,,Cyg,,21.35039568,40.34502235,88.1144488,15.83,-13.163,17.488,HIP,6.39,4.232,F8V,0.533,
1719602,3888-1886-1,1416050859226670848,85009,85268,158259,,,,Dra,,17.42334872,52.79068105,88.1199942,-2.457,-16.15,21.515,G_R3,6.46,4.302,G0,0.619,
123033,9490-1295-1,4618008180223988352,7587,7601,10800,512,Gl 67.1,,Oct,,1.63209855,-82.97499543,88.1314112,3.007,1.369,-26.815,G_R3,5.88,3.722,G1/2 V,0.62,
162678,4319-918-1,522135261462534528,10008,10031,12800,,,,Cas,,2.15229482,71.55201002,88.134347,7.228,4.567,25.63,G_R3,6.57,4.412,F8,0.551,
2093470,1066-3555-1,4303735493232528640,97456,97767,187923,7569,GJ 4126,,Aql,,19.86762165,11.6283284,88.1558762,12.433,-23.369,5.447,G_R3,6.16,4.001,G2V,0.642,
847190,8161-1604-1,5320952798822552064,40323,40438,69655,,,,Vel,,8.25700374,-52.06029572,88.158812,-9.257,13.799,-21.314,G_R3,6.63,4.471,G1 V,0.579,
2263485,5200-1718-1,6912276699251278848,103350,103682,199960,8041,,,Aqr,,21.00939996,-4.73025916,88.1692504,19.094,-19,-2.229,G_R3,6.21,4.051,G5/6 V,0.635,
1958706,6885-2837-1,6760703042771435136,93213,93506,176687,7194,,Zet,Sgr,Ascella,19.043532,-29.880105,88.2096992,6.326,-22.578,-13.472,HIP,2.6,0.44,A3IV,0.062,
869486,4857-2150-1,3066710282611675776,41094,41211,70958,3297,Gl 306,,Hya,,8.40972626,-3.75124056,88.2397096,-15.922,21.797,-1.77,G_R3,5.61,3.449,F5 V,0.478,
227085,6438-1110-1,5077970830842019584,14112,14146,18978,919,Gl 121,Tau-3,Eri,,3.039863,-23.624472,88.280810800000012,17.349,17.715,-10.845,G_R3,4.08,1.918,A4V,0.163,
1691452,6232-1333-1,,83755,84012,155125,6378,Gl 656.1A,Eta,Oph,Sabik,17.172968,-15.72491,88.3770398,-5.602,-25.47,-7.343,HIP,2.43,0.266,A2.5Va,0.059,
454990,7069-1482-1,2887731882922767744,27559,27628,39425,2040,,Bet,Col,Wazn,5.84933134,-35.76830949,88.392045,0.867,21.969,-15.839,G_R3,3.12,0.955,K1.5 III,1.146,
484171,8101-309-1,5567900121118276736,28693,28764,41700,2157,GJ 9200,,Pup,,6.07456651,-45.03660169,88.513717599999993,-0.374,19.171,-19.199,G_R3,6.35,4.182,F8/G0 V,0.517,
1275392,8654-3422-1,,60893,61084,108903,4763,,Gam,Cru,Gacrux,12.5194248,-57.11256922,88.5691716,-14.607,-1.999,-22.801,HIP,1.59,-0.579,M4 III,1.6,
57919,5849-2437-1,2349940954566607488,3497,3505,4247,197,Gl 31.3,,Cet,,0.74566521,-22.00613698,88.574717,24.697,4.883,-10.175,G_R3,5.22,3.051,F0 V,0.35,
1958767,1052-2270-1,,93216,93509,177082,,,,Aql,,19.04390623,14.5670031,88.617122999999992,7.097,-25.317,6.833,HIP,6.88,4.71,G2V,0.629,
1681916,3890-1396-1,1420101696285626624,83351,83608,154905,6369,GJ 9584B,Mu,Dra,,17.08893732,54.47032257,88.6647482,-3.732,-15.348,22.12,G_R3,4.91,2.739,F 6 V,0.471,
842567,7121-43-1,5548164986925169024,40168,40283,68978,,,,Pup,,8.22624926,-31.73538292,88.685625,-12.726,19.305,-14.301,G_R3,6.7,4.528,G2 V,0.618,
1677753,8726-2209-1,,83176,83431,153580,6314,GJ 3985,Eps-2,Ara,,17.05241762,-53.23699418,88.8102334,-4.001,-15.796,-21.811,HIP,5.27,3.095,F5 V,0.498,
520814,1315-1871-1,3369088315397965056,29994,30067,43947,,,,Ori,,6.32782568,16.01325063,88.8490512,-2.244,26.084,7.514,G_R3,6.61,4.434,F8V,0.562,
719938,5396-1251-1,,36296,36399,59380,2866,GJ 3443,,Mon,,7.4904569,-7.55116214,88.858511000000007,-10.272,24.975,-3.58,HIP,5.86,3.684,F6 V,0.487,
682678,2455-727-1,890234402772937472,35170,35265,56124,,,,Gem,,7.28598107,33.092055,88.886237999999992,-7.541,21.547,14.878,G_R3,6.93,4.753,G0,0.631,
2214520,3153-705-1,2063583390317759616,101546,101875,196850,,Gl 794.3,,Cyg,,20.64449749,38.63508999,88.9234248,13.593,-16.391,17.02,G_R3,6.76,4.582,G 2 V,0.61,
1861136,8367-2210-1,6703245382605547520,89944,90223,168871,,,,Tel,,18.40920504,-49.6528776,89.1902564,1.893,-17.6,-20.838,G_R3,6.45,4.266,G1/2 V,0.593,
138132,7543-1262-1,,8498,8514,11262,535,,,For,,1.83023936,-38.40280384,89.2232026,19.021,9.882,-16.991,HIP,6.37,4.185,F6 V,0.523,
2460940,1153-1558-1,2717930312217660928,112575,112935,216385,8697,GJ 9801A,Sig,Peg,,22.87335436,9.83566698,89.2277694,25.788,-7.835,4.673,G_R3,5.16,2.975,F6V,0.487,
1975647,4583-2836-1,2292498687560557056,93788,94083,180777,7312,Gl 748.1,,Dra,,19.152743,76.56050147,89.2812662,1.891,-6.074,26.621,G_R3,5.11,2.924,F2V,0.308,
925467,2488-849-1,716109930305855360,43287,43410,75332,3499,,,Lyn,,8.8422842,33.28505318,89.3207364,-15.504,16.84,15.027,G_R3,6.22,4.033,F 8 V,0.549,
377630,4759-1671-1,,23820,23875,33111,1666,GJ 9175,Bet,Eri,Cursa,5.130829,-5.086446,89.3699926,6.156,26.586,-2.429,HIP,2.78,0.591,A3IIIvar,0.161,
2263083,8433-492-1,6477114289313395328,103341,103673,199623,8027,,,Ind,,21.00596733,-51.2653161,89.465243,12.154,-12.116,-21.394,G_R3,5.76,3.569,F5/6 V,0.48,
2082379,3947-1193-1,2235968637250218368,97129,97438,187748,,,,Cyg,,19.80429119,59.42290308,89.4949272,6.35,-12.428,23.621,G_R3,6.64,4.448,G0,0.592,
465313,728-3142-1,3346787986201584896,27998,28066,39881,2067,Gl 224,,Ori,,5.934285,13.924912,89.4988416,0.459,26.626,6.603,G_R3,6.6,4.408,G5IV,0.65,
2089787,5729-2871-1,4190374813602603392,97339,97650,187532,7553,,,Aql,,19.84632876,-10.76351378,89.570605600000007,12.537,-23.885,-5.128,G_R3,5.38,3.187,F3 V,0.402,
2329557,6369-1185-1,6830187710876927616,106217,106559,205289,8245,,,Cap,,21.58084726,-20.08427935,89.7235934,20.823,-15.289,-9.446,G_R3,5.7,3.503,F5 V,0.423,
1475654,4995-951-1,6337402473507040512,72938,73165,132052,5570,GJ 9503,,Lib,,14.95305513,-4.34645575,89.7500156,-19.636,-19.159,-2.085,G_R3,4.47,2.272,F2 V,0.318,
319976,8505-1902-1,4775347916201249792,20500,20552,28255,1405,GJ 9155A,,Dor,,4.40339237,-57.07132848,89.7904644,6.074,13.675,-23.104,G_R3,6.28,4.081,G2/8 + (F),0.659,
